fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;quality-binned;type-red;type-white
8.2;0.6;0.17;2.3;0.072;11.0;73.0;0.9589212496871932;3.2;0.45;0.6241610738255033;5;Medium;True;False
7.7;0.53;0.06;1.7;0.074;9.0;39.0;0.9587768773219888;3.35;0.48;0.6577181208053692;6;Medium;True;False
10.8;0.32;0.44;1.6;0.063;16.0;37.0;0.9610387110435235;3.22;0.78;0.6711409395973155;6;Medium;True;False
7.1;0.6;0.0;1.8;0.074;16.0;34.0;0.9597874838784192;3.47;0.7;0.6644295302013423;6;Medium;True;False
11.1;0.35;0.48;3.1;0.09;5.0;21.0;0.961134959286993;3.17;0.53;0.7046979865771812;5;Medium;True;False
7.7;0.775;0.42;1.9;0.092;8.0;86.0;0.958536256713315;3.23;0.59;0.6375838926174496;5;Medium;True;False
8.0;0.57;0.23;3.2;0.073;17.0;119.0;0.9593543667828063;3.26;0.57;0.6241610738255033;5;Medium;True;False
9.4;0.34;0.37;2.2;0.075;5.0;13.0;0.9605574698261756;3.22;0.62;0.6174496644295301;5;Medium;True;False
6.6;0.695;0.0;2.1;0.075;12.0;56.0;0.959402490904541;3.49;0.67;0.6174496644295301;5;Medium;True;False
7.7;0.41;0.76;1.8;0.611;8.0;45.0;0.959402490904541;3.06;1.26;0.6308724832214765;5;Medium;True;False
10.0;0.31;0.47;2.6;0.085;14.0;33.0;0.9621455658434234;3.36;0.8;0.7046979865771812;7;High;True;False
7.9;0.33;0.23;1.7;0.077;18.0;45.0;0.9588731255654583;3.29;0.65;0.6241610738255033;5;Medium;True;False
7.0;0.975;0.04;2.0;0.087;12.0;67.0;0.9582956361046411;3.35;0.6;0.6308724832214765;4;Low;True;False
8.0;0.52;0.03;1.7;0.07;10.0;35.0;0.9583918843481106;3.34;0.57;0.6711409395973155;5;Medium;True;False
7.9;0.37;0.23;1.8;0.077;23.0;49.0;0.9589212496871932;3.28;0.67;0.6241610738255033;5;Medium;True;False
12.5;0.56;0.49;2.4;0.064;5.0;27.0;0.9623861864520973;3.08;0.87;0.7315436241610739;5;Medium;True;False
11.8;0.26;0.52;1.8;0.071;6.0;10.0;0.959402490904541;3.2;0.72;0.6845637583892616;7;High;True;False
8.1;0.87;0.0;3.3;0.096;26.0;61.0;0.9627230553042407;3.6;0.72;0.6577181208053692;4;Low;True;False
7.9;0.35;0.46;3.6;0.078;15.0;37.0;0.9598837321218887;3.35;0.86;0.8590604026845637;8;High;True;False
6.9;0.54;0.04;3.0;0.077;7.0;27.0;0.9612312075304625;3.69;0.91;0.6308724832214765;6;Medium;True;False
11.5;0.18;0.51;4.0;0.104;4.0;23.0;0.9620974417216887;3.28;0.97;0.6778523489932885;6;Medium;True;False
7.9;0.545;0.06;4.0;0.087;27.0;61.0;0.9591137461741324;3.36;0.67;0.7181208053691275;6;Medium;True;False
10.9;0.37;0.58;4.0;0.071;17.0;65.0;0.9618568211130146;3.22;0.78;0.6778523489932885;5;Medium;True;False
8.4;0.715;0.2;2.4;0.076;10.0;38.0;0.9599318562436235;3.31;0.64;0.6308724832214765;5;Medium;True;False
7.5;0.65;0.18;7.0;0.088;27.0;94.0;0.9616643246260755;3.38;0.77;0.6308724832214765;5;Medium;True;False
10.3;0.32;0.45;6.4;0.073;5.0;13.0;0.9601724768522975;3.23;0.82;0.8456375838926175;8;High;True;False
8.9;0.4;0.32;5.6;0.087;10.0;47.0;0.9616162005043408;3.38;0.77;0.7046979865771812;7;High;True;False
11.4;0.26;0.44;3.6;0.071;6.0;19.0;0.961134959286993;3.12;0.82;0.6241610738255033;6;Medium;True;False
7.7;0.27;0.68;3.5;0.358;5.0;10.0;0.9597874838784192;3.25;1.08;0.6644295302013423;7;High;True;False
7.6;0.52;0.12;3.0;0.067;12.0;53.0;0.9596912356349496;3.36;0.57;0.610738255033557;5;Medium;True;False
9.9;0.59;0.07;3.4;0.102;32.0;71.0;0.9626268070607712;3.31;0.71;0.6577181208053692;5;Medium;True;False
12.0;0.45;0.55;2.0;0.073;25.0;49.0;0.9621936899651582;3.1;0.76;0.6912751677852349;6;Medium;True;False
7.5;0.4;0.12;3.0;0.092;29.0;53.0;0.9593062426610715;3.37;0.7;0.6912751677852349;6;Medium;True;False
8.7;0.52;0.09;2.5;0.091;20.0;49.0;0.9601724768522975;3.34;0.86;0.7114093959731543;7;High;True;False
11.6;0.42;0.53;3.3;0.105;33.0;98.0;0.9634449171302623;3.2;0.95;0.6174496644295301;5;Medium;True;False
11.0;0.2;0.48;2.0;0.343;6.0;18.0;0.9604612215827061;3.3;0.71;0.7046979865771812;5;Medium;True;False
10.4;0.55;0.23;2.7;0.091;18.0;48.0;0.9619049452347495;3.22;0.64;0.6912751677852349;6;Medium;True;False
6.9;0.36;0.25;2.4;0.098;5.0;16.0;0.9590174979306627;3.41;0.6;0.6778523489932885;6;Medium;True;False
13.3;0.34;0.52;3.2;0.094;17.0;53.0;0.9638299101041407;3.05;0.81;0.6375838926174496;6;Medium;True;False
10.8;0.5;0.46;2.5;0.073;5.0;27.0;0.9625786829390364;3.05;0.64;0.6375838926174496;5;Medium;True;False
10.6;0.83;0.37;2.6;0.086;26.0;70.0;0.9606537180696452;3.16;0.52;0.6644295302013423;5;Medium;True;False
7.1;0.63;0.06;2.0;0.083;8.0;29.0;0.9610868351652583;3.67;0.73;0.6442953020134228;5;Medium;True;False
7.2;0.65;0.02;2.3;0.094;5.0;31.0;0.9618086969912799;3.67;0.8;0.6510067114093959;5;Medium;True;False
6.9;0.67;0.06;2.1;0.08;8.0;33.0;0.9609905869217886;3.68;0.71;0.6442953020134228;5;Medium;True;False
7.5;0.53;0.06;2.6;0.086;20.0;44.0;0.9591137461741324;3.38;0.59;0.7181208053691275;6;Medium;True;False
11.1;0.18;0.48;1.5;0.068;7.0;15.0;0.9598837321218887;3.22;0.64;0.6778523489932885;6;Medium;True;False
8.3;0.705;0.12;2.6;0.092;12.0;28.0;0.9619049452347495;3.51;0.72;0.6711409395973155;5;Medium;True;False
7.4;0.67;0.12;1.6;0.186;5.0;21.0;0.9586325049567845;3.39;0.54;0.6375838926174496;5;Medium;True;False
8.4;0.65;0.6;2.1;0.112;12.0;90.0;0.9598837321218887;3.2;0.52;0.6174496644295301;5;Medium;True;False
10.3;0.53;0.48;2.5;0.063;6.0;25.0;0.9622899382086277;3.12;0.59;0.6241610738255033;6;Medium;True;False
7.6;0.62;0.32;2.2;0.082;7.0;54.0;0.9592099944176019;3.36;0.52;0.6308724832214765;5;Medium;True;False
10.3;0.41;0.42;2.4;0.213;6.0;14.0;0.9619049452347495;3.19;0.62;0.6375838926174496;6;Medium;True;False
10.3;0.43;0.44;2.4;0.214;5.0;12.0;0.9619049452347495;3.19;0.63;0.6375838926174496;6;Medium;True;False
7.4;0.29;0.38;1.7;0.062;9.0;30.0;0.959402490904541;3.41;0.53;0.6375838926174496;6;Medium;True;False
7.9;0.53;0.24;2.0;0.072;15.0;105.0;0.9586325049567845;3.27;0.54;0.6308724832214765;6;Medium;True;False
9.0;0.46;0.31;2.8;0.093;19.0;98.0;0.96070184219138;3.32;0.63;0.6375838926174496;6;Medium;True;False
8.6;0.47;0.3;3.0;0.076;30.0;135.0;0.9601724768522975;3.3;0.53;0.6308724832214765;5;Medium;True;False
7.4;0.36;0.29;2.6;0.087;26.0;72.0;0.9590656220523974;3.39;0.68;0.7382550335570469;5;Medium;True;False
7.1;0.35;0.29;2.5;0.096;20.0;53.0;0.9588250014437236;3.42;0.65;0.7382550335570469;6;Medium;True;False
9.6;0.56;0.23;3.4;0.102;37.0;92.0;0.9620974417216887;3.3;0.65;0.6778523489932885;5;Medium;True;False
9.6;0.77;0.12;2.9;0.082;30.0;74.0;0.9611830834087278;3.3;0.64;0.697986577181208;6;Medium;True;False
9.8;0.66;0.39;3.2;0.083;21.0;59.0;0.9614237040174016;3.37;0.71;0.7718120805369127;7;High;True;False
9.3;0.61;0.26;3.4;0.09;25.0;87.0;0.9622418140868929;3.24;0.62;0.6510067114093959;5;Medium;True;False
7.8;0.62;0.05;2.3;0.079;6.0;18.0;0.9599318562436235;3.29;0.63;0.6241610738255033;5;Medium;True;False
10.3;0.59;0.42;2.8;0.09;35.0;73.0;0.9615199522608713;3.28;0.7;0.6375838926174496;6;Medium;True;False
10.0;0.49;0.2;11.0;0.071;13.0;50.0;0.9639261583476102;3.16;0.69;0.6174496644295301;6;Medium;True;False
11.6;0.53;0.66;3.65;0.121;6.0;14.0;0.9603649733392365;3.05;0.74;0.7718120805369127;7;High;True;False
10.3;0.44;0.5;4.5;0.107;5.0;13.0;0.9605574698261756;3.28;0.83;0.7718120805369127;5;Medium;True;False
13.4;0.27;0.62;2.6;0.082;6.0;21.0;0.9626749311825059;3.16;0.67;0.6510067114093959;6;Medium;True;False
10.7;0.46;0.39;2.0;0.061;7.0;15.0;0.9606537180696452;3.18;0.62;0.6375838926174496;5;Medium;True;False
10.2;0.36;0.64;2.9;0.122;10.0;41.0;0.9605574698261756;3.23;0.66;0.8389261744966443;6;Medium;True;False
8.0;0.58;0.28;3.2;0.066;21.0;114.0;0.9598837321218887;3.22;0.54;0.6308724832214765;6;Medium;True;False
8.4;0.56;0.08;2.1;0.105;16.0;44.0;0.9584400084698455;3.13;0.52;0.7382550335570469;5;Medium;True;False
7.9;0.65;0.01;2.5;0.078;17.0;38.0;0.9589212496871932;3.34;0.74;0.785234899328859;7;High;True;False
11.9;0.695;0.53;3.4;0.128;7.0;21.0;0.9617124487478104;3.17;0.84;0.8187919463087248;7;High;True;False
8.9;0.43;0.45;1.9;0.052;6.0;16.0;0.9574775260351499;3.35;0.7;0.8389261744966443;6;Medium;True;False
7.8;0.43;0.32;2.8;0.08;29.0;58.0;0.9599799803653583;3.31;0.64;0.6912751677852349;5;Medium;True;False
12.4;0.49;0.58;3.0;0.103;28.0;99.0;0.9632524206433232;3.16;1.0;0.7718120805369127;6;Medium;True;False
12.5;0.28;0.54;2.3;0.082;12.0;29.0;0.9621936899651582;3.11;1.36;0.6577181208053692;7;High;True;False
12.2;0.34;0.5;2.4;0.066;10.0;21.0;0.9624824346955668;3.12;1.18;0.6174496644295301;6;Medium;True;False
10.6;0.42;0.48;2.7;0.065;5.0;18.0;0.9597874838784192;3.21;0.87;0.7583892617449665;6;Medium;True;False
10.9;0.39;0.47;1.8;0.118;6.0;14.0;0.9607499663131147;3.3;0.75;0.6577181208053692;6;Medium;True;False
11.9;0.57;0.5;2.6;0.082;6.0;32.0;0.9630599241563841;3.12;0.78;0.7181208053691275;6;Medium;True;False
7.0;0.685;0.0;1.9;0.067;40.0;63.0;0.9604612215827061;3.6;0.81;0.6644295302013423;5;Medium;True;False
6.6;0.815;0.02;2.7;0.072;17.0;34.0;0.9581512637394368;3.58;0.89;0.825503355704698;7;High;True;False
13.8;0.49;0.67;3.0;0.093;6.0;15.0;0.961134959286993;3.02;0.93;0.8053691275167785;6;Medium;True;False
9.6;0.56;0.31;2.8;0.089;15.0;46.0;0.9604612215827061;3.11;0.92;0.6711409395973155;6;Medium;True;False
9.1;0.785;0.0;2.6;0.093;11.0;28.0;0.9619049452347495;3.36;0.86;0.6308724832214765;6;Medium;True;False
10.7;0.67;0.22;2.7;0.107;17.0;34.0;0.962867427669445;3.28;0.98;0.6644295302013423;6;Medium;True;False
9.1;0.795;0.0;2.6;0.096;11.0;26.0;0.9619049452347495;3.35;0.83;0.6308724832214765;6;Medium;True;False
7.7;0.665;0.0;2.4;0.09;8.0;19.0;0.9599799803653583;3.27;0.73;0.6241610738255033;5;Medium;True;False
13.5;0.53;0.79;4.8;0.12;23.0;77.0;0.9642149030780188;3.18;0.77;0.87248322147651;5;Medium;True;False
6.1;0.21;0.4;1.4;0.066;40.5;165.0;0.9540125892702458;3.25;0.59;0.7986577181208053;6;Medium;True;False
6.7;0.75;0.01;2.4;0.078;17.0;32.0;0.9581512637394368;3.55;0.61;0.8590604026845637;6;Medium;True;False
11.5;0.41;0.52;3.0;0.08;29.0;55.0;0.9625786829390364;3.26;0.88;0.7382550335570469;5;Medium;True;False
10.5;0.42;0.66;2.95;0.116;12.0;29.0;0.9595949873914801;3.24;0.75;0.785234899328859;7;High;True;False
11.9;0.43;0.66;3.1;0.109;10.0;23.0;0.9624824346955668;3.15;0.85;0.697986577181208;7;High;True;False
12.6;0.38;0.66;2.6;0.088;10.0;41.0;0.9634449171302623;3.17;0.68;0.6577181208053692;6;Medium;True;False
8.2;0.7;0.23;2.0;0.099;14.0;81.0;0.9598837321218887;3.19;0.7;0.6308724832214765;5;Medium;True;False
8.6;0.45;0.31;2.6;0.086;21.0;50.0;0.9607499663131147;3.37;0.91;0.6644295302013423;6;Medium;True;False
11.9;0.58;0.66;2.5;0.072;6.0;37.0;0.9617124487478104;3.05;0.56;0.6711409395973155;5;Medium;True;False
12.5;0.46;0.63;2.0;0.071;6.0;15.0;0.9613274557739321;2.99;0.87;0.6845637583892616;5;Medium;True;False
12.8;0.615;0.66;5.8;0.083;7.0;42.0;0.964599896051897;3.07;0.73;0.6711409395973155;7;High;True;False
10.0;0.42;0.5;3.4;0.107;7.0;21.0;0.9604612215827061;3.26;0.93;0.7919463087248323;6;Medium;True;False
10.4;0.575;0.61;2.6;0.076;11.0;24.0;0.9624824346955668;3.16;0.69;0.6040268456375839;5;Medium;True;False
10.3;0.34;0.52;2.8;0.159;15.0;75.0;0.9622899382086277;3.18;0.64;0.6308724832214765;5;Medium;True;False
9.4;0.27;0.53;2.4;0.074;6.0;18.0;0.9588250014437236;3.2;1.13;0.8053691275167785;7;High;True;False
6.9;0.765;0.02;2.3;0.063;35.0;63.0;0.9600762286088279;3.57;0.78;0.6644295302013423;5;Medium;True;False
7.9;0.24;0.4;1.6;0.056;11.0;25.0;0.9593062426610715;3.32;0.87;0.5838926174496644;6;Medium;True;False
9.1;0.28;0.48;1.8;0.067;26.0;46.0;0.9593062426610715;3.32;1.04;0.7114093959731543;6;Medium;True;False
7.4;0.55;0.22;2.2;0.106;12.0;72.0;0.958536256713315;3.05;0.63;0.6174496644295301;5;Medium;True;False
14.0;0.41;0.63;3.8;0.089;6.0;47.0;0.9638299101041407;3.01;0.81;0.7248322147651007;6;Medium;True;False
11.5;0.54;0.71;4.4;0.124;6.0;15.0;0.9609424628000538;3.01;0.83;0.7919463087248323;7;High;True;False
11.5;0.45;0.5;3.0;0.078;19.0;47.0;0.9627711794259755;3.26;1.11;0.7382550335570469;6;Medium;True;False
11.4;0.625;0.66;6.2;0.088;6.0;24.0;0.9613274557739321;3.11;0.99;0.8926174496644296;6;Medium;True;False
8.3;0.42;0.38;2.5;0.094;24.0;60.0;0.9604612215827061;3.31;0.7;0.7248322147651007;6;Medium;True;False
8.3;0.26;0.42;2.0;0.08;11.0;27.0;0.9599799803653583;3.21;0.8;0.6308724832214765;6;Medium;True;False
13.7;0.415;0.68;2.9;0.085;17.0;43.0;0.9638299101041407;3.06;0.8;0.6711409395973155;6;Medium;True;False
7.7;0.51;0.28;2.1;0.087;23.0;54.0;0.9605574698261756;3.42;0.74;0.6174496644295301;5;Medium;True;False
7.4;0.63;0.07;2.4;0.09;11.0;37.0;0.9604612215827061;3.43;0.76;0.6510067114093959;6;Medium;True;False
7.8;0.54;0.26;2.0;0.088;23.0;48.0;0.9606537180696452;3.41;0.74;0.6174496644295301;6;Medium;True;False
8.3;0.66;0.15;1.9;0.079;17.0;42.0;0.9597874838784192;3.31;0.54;0.6442953020134228;6;Medium;True;False
7.8;0.46;0.26;1.9;0.088;23.0;53.0;0.9606537180696452;3.43;0.74;0.6174496644295301;6;Medium;True;False
9.6;0.38;0.31;2.5;0.096;16.0;49.0;0.9607499663131147;3.19;0.7;0.6711409395973155;7;High;True;False
5.6;0.85;0.05;1.4;0.045;12.0;88.0;0.9551675681918804;3.56;0.82;0.8657718120805369;8;High;True;False
9.5;0.37;0.52;2.0;0.082;6.0;26.0;0.9605574698261756;3.18;0.51;0.6375838926174496;5;Medium;True;False
8.4;0.665;0.61;2.0;0.112;13.0;95.0;0.9595949873914801;3.16;0.54;0.610738255033557;5;Medium;True;False
12.7;0.6;0.65;2.3;0.063;6.0;25.0;0.9621936899651582;3.03;0.57;0.6644295302013423;5;Medium;True;False
12.0;0.37;0.76;4.2;0.066;7.0;38.0;0.962867427669445;3.22;0.6;0.87248322147651;7;High;True;False
6.6;0.735;0.02;7.9;0.122;68.0;124.0;0.9619049452347495;3.47;0.53;0.6644295302013423;5;Medium;True;False
11.5;0.59;0.59;2.6;0.087;13.0;49.0;0.9613274557739321;3.18;0.65;0.7382550335570469;6;Medium;True;False
8.7;0.765;0.22;2.3;0.064;9.0;42.0;0.9589212496871932;3.1;0.55;0.6308724832214765;5;Medium;True;False
7.7;0.26;0.3;1.7;0.059;20.0;38.0;0.9575737742786194;3.29;0.47;0.7248322147651007;6;Medium;True;False
12.2;0.48;0.54;2.6;0.085;19.0;64.0;0.9624824346955668;3.1;0.61;0.7046979865771812;6;Medium;True;False
11.4;0.6;0.49;2.7;0.085;10.0;41.0;0.9619049452347495;3.15;0.63;0.7046979865771812;6;Medium;True;False
7.7;0.69;0.05;2.7;0.075;15.0;27.0;0.9599799803653583;3.26;0.61;0.610738255033557;5;Medium;True;False
8.7;0.31;0.46;1.4;0.059;11.0;25.0;0.9592099944176019;3.36;0.76;0.6778523489932885;6;Medium;True;False
9.8;0.44;0.47;2.5;0.063;9.0;28.0;0.9606537180696452;3.24;0.65;0.7248322147651007;6;Medium;True;False
12.0;0.39;0.66;3.0;0.093;12.0;30.0;0.9620974417216887;3.18;0.63;0.7248322147651007;7;High;True;False
10.4;0.34;0.58;3.7;0.174;6.0;16.0;0.9595949873914801;3.19;0.7;0.7583892617449665;6;Medium;True;False
12.5;0.46;0.49;4.5;0.07;26.0;49.0;0.9606537180696452;3.05;0.57;0.6442953020134228;4;Low;True;False
9.0;0.43;0.34;2.5;0.08;26.0;86.0;0.9612312075304625;3.38;0.62;0.6375838926174496;6;Medium;True;False
9.1;0.45;0.35;2.4;0.08;23.0;78.0;0.9612312075304625;3.38;0.62;0.6375838926174496;5;Medium;True;False
7.1;0.735;0.16;1.9;0.1;15.0;77.0;0.9592099944176019;3.27;0.64;0.6241610738255033;5;Medium;True;False
9.9;0.4;0.53;6.7;0.097;6.0;19.0;0.961134959286993;3.27;0.82;0.785234899328859;7;High;True;False
8.8;0.52;0.34;2.7;0.087;24.0;122.0;0.9607499663131147;3.26;0.61;0.6375838926174496;5;Medium;True;False
8.6;0.725;0.24;6.6;0.117;31.0;134.0;0.9638299101041407;3.32;1.07;0.6241610738255033;5;Medium;True;False
10.6;0.48;0.64;2.2;0.111;6.0;20.0;0.9595949873914801;3.26;0.66;0.785234899328859;6;Medium;True;False
7.0;0.58;0.12;1.9;0.091;34.0;124.0;0.9582475119829064;3.44;0.48;0.7046979865771812;5;Medium;True;False
11.9;0.38;0.51;2.0;0.121;7.0;20.0;0.9620974417216887;3.24;0.76;0.697986577181208;6;Medium;True;False
6.8;0.77;0.0;1.8;0.066;34.0;52.0;0.9601724768522975;3.62;0.68;0.6644295302013423;5;Medium;True;False
9.5;0.56;0.33;2.4;0.089;35.0;67.0;0.9597874838784192;3.28;0.73;0.7919463087248323;7;High;True;False
6.6;0.84;0.03;2.3;0.059;32.0;48.0;0.9578625190090281;3.52;0.56;0.825503355704698;7;High;True;False
7.7;0.96;0.2;2.0;0.047;15.0;60.0;0.9581512637394368;3.36;0.44;0.7315436241610739;5;Medium;True;False
10.5;0.24;0.47;2.1;0.066;6.0;24.0;0.9603649733392365;3.15;0.9;0.7382550335570469;7;High;True;False
6.4;0.67;0.08;2.1;0.045;19.0;48.0;0.9575737742786194;3.49;0.49;0.7651006711409396;6;Medium;True;False
9.5;0.78;0.22;1.9;0.077;6.0;32.0;0.9613274557739321;3.26;0.56;0.7114093959731543;6;Medium;True;False
9.1;0.52;0.33;1.3;0.07;9.0;30.0;0.9603649733392365;3.24;0.6;0.6241610738255033;5;Medium;True;False
12.8;0.84;0.63;2.4;0.088;13.0;35.0;0.9621936899651582;3.1;0.6;0.697986577181208;6;Medium;True;False
7.8;0.55;0.35;2.2;0.074;21.0;66.0;0.9599799803653583;3.25;0.56;0.6174496644295301;5;Medium;True;False
11.9;0.37;0.69;2.3;0.078;12.0;24.0;0.9584400084698455;3.0;0.65;0.8590604026845637;6;Medium;True;False
12.3;0.39;0.63;2.3;0.091;6.0;18.0;0.962867427669445;3.16;0.49;0.6375838926174496;5;Medium;True;False
10.4;0.41;0.55;3.2;0.076;22.0;54.0;0.9620974417216887;3.15;0.89;0.6644295302013423;6;Medium;True;False
8.0;0.67;0.3;2.0;0.06;38.0;62.0;0.9584400084698455;3.26;0.56;0.6845637583892616;6;Medium;True;False
11.1;0.45;0.73;3.2;0.066;6.0;22.0;0.961134959286993;3.17;0.66;0.7516778523489932;6;Medium;True;False
7.0;0.62;0.18;1.5;0.062;7.0;50.0;0.9577662707655585;3.08;0.6;0.6241610738255033;5;Medium;True;False
12.6;0.31;0.72;2.2;0.072;6.0;29.0;0.9612312075304625;2.88;0.82;0.6577181208053692;8;High;True;False
11.9;0.4;0.65;2.15;0.068;7.0;27.0;0.9613274557739321;3.06;0.68;0.7583892617449665;6;Medium;True;False
15.6;0.685;0.76;3.7;0.1;6.0;43.0;0.9655623784865927;2.95;0.68;0.7516778523489932;7;High;True;False
10.0;0.44;0.49;2.7;0.077;11.0;19.0;0.9589212496871932;3.23;0.63;0.7785234899328859;7;High;True;False
5.3;0.57;0.01;1.7;0.054;5.0;27.0;0.956130050626576;3.57;0.84;0.8389261744966443;7;High;True;False
9.5;0.735;0.1;2.1;0.079;6.0;31.0;0.961134959286993;3.23;0.56;0.6778523489932885;6;Medium;True;False
12.5;0.38;0.6;2.6;0.081;31.0;72.0;0.9620974417216887;3.1;0.73;0.7046979865771812;5;Medium;True;False
9.3;0.48;0.29;2.1;0.127;6.0;16.0;0.959402490904541;3.22;0.72;0.7516778523489932;5;Medium;True;False
8.6;0.53;0.22;2.0;0.1;7.0;27.0;0.9593062426610715;3.2;0.56;0.6845637583892616;6;Medium;True;False
11.9;0.39;0.69;2.8;0.095;17.0;35.0;0.9619049452347495;3.1;0.61;0.7248322147651007;6;Medium;True;False
8.4;0.37;0.53;1.8;0.413;9.0;26.0;0.9604612215827061;3.06;1.06;0.610738255033557;6;Medium;True;False
6.8;0.56;0.03;1.7;0.084;18.0;35.0;0.959402490904541;3.44;0.63;0.6711409395973155;6;Medium;True;False
10.4;0.33;0.63;2.8;0.084;5.0;22.0;0.9622899382086277;3.26;0.74;0.7516778523489932;7;High;True;False
7.0;0.23;0.4;1.6;0.063;21.0;67.0;0.9578625190090281;3.5;0.63;0.7449664429530201;5;Medium;True;False
11.3;0.62;0.67;5.2;0.086;6.0;19.0;0.9613274557739321;3.22;0.69;0.8993288590604027;8;High;True;False
8.9;0.59;0.39;2.3;0.095;5.0;22.0;0.961134959286993;3.37;0.58;0.6912751677852349;5;Medium;True;False
9.2;0.63;0.21;2.7;0.097;29.0;65.0;0.9613274557739321;3.28;0.58;0.6442953020134228;5;Medium;True;False
11.6;0.58;0.66;2.2;0.074;10.0;47.0;0.9632524206433232;3.25;0.57;0.6040268456375839;3;Low;True;False
9.2;0.43;0.52;2.3;0.083;14.0;23.0;0.9601724768522975;3.35;0.61;0.7583892617449665;6;Medium;True;False
8.3;0.615;0.22;2.6;0.087;6.0;19.0;0.9607499663131147;3.26;0.61;0.6241610738255033;5;Medium;True;False
11.0;0.26;0.68;2.55;0.085;10.0;25.0;0.9595949873914801;3.18;0.61;0.7919463087248323;5;Medium;True;False
8.1;0.66;0.7;2.2;0.098;25.0;129.0;0.9597874838784192;3.08;0.53;0.6040268456375839;5;Medium;True;False
11.5;0.315;0.54;2.1;0.084;5.0;15.0;0.9612312075304625;2.98;0.7;0.6174496644295301;6;Medium;True;False
10.0;0.29;0.4;2.9;0.098;10.0;26.0;0.9630599241563841;3.48;0.91;0.6510067114093959;5;Medium;True;False
10.3;0.5;0.42;2.0;0.069;21.0;51.0;0.9607499663131147;3.16;0.72;0.7718120805369127;6;Medium;True;False
8.8;0.46;0.45;2.6;0.065;7.0;18.0;0.9573812777916804;3.32;0.79;0.9395973154362416;6;Medium;True;False
11.4;0.36;0.69;2.1;0.09;6.0;21.0;0.9624824346955668;3.17;0.62;0.6174496644295301;6;Medium;True;False
8.7;0.82;0.02;1.2;0.07;36.0;48.0;0.9578625190090281;3.2;0.58;0.6577181208053692;5;Medium;True;False
13.0;0.32;0.65;2.6;0.093;15.0;47.0;0.9620974417216887;3.05;0.61;0.7114093959731543;5;Medium;True;False
9.6;0.54;0.42;2.4;0.081;25.0;52.0;0.9595949873914801;3.2;0.71;0.7651006711409396;6;Medium;True;False
12.5;0.37;0.55;2.6;0.083;25.0;68.0;0.9620011934782191;3.15;0.82;0.697986577181208;6;Medium;True;False
9.9;0.35;0.55;2.1;0.062;5.0;14.0;0.9596912356349496;3.26;0.79;0.7114093959731543;5;Medium;True;False
10.5;0.28;0.51;1.7;0.08;10.0;24.0;0.9607499663131147;3.2;0.89;0.6308724832214765;6;Medium;True;False
9.6;0.68;0.24;2.2;0.087;5.0;28.0;0.9613274557739321;3.14;0.6;0.6845637583892616;5;Medium;True;False
9.3;0.27;0.41;2.0;0.091;6.0;16.0;0.9605574698261756;3.28;0.7;0.6510067114093959;5;Medium;True;False
10.4;0.24;0.49;1.8;0.075;6.0;20.0;0.960268725095767;3.18;1.06;0.7382550335570469;6;Medium;True;False
9.4;0.685;0.11;2.7;0.077;6.0;31.0;0.9609424628000538;3.19;0.7;0.6778523489932885;6;Medium;True;False
10.6;0.28;0.39;15.5;0.069;6.0;23.0;0.9649848890257752;3.12;0.66;0.6174496644295301;5;Medium;True;False
9.4;0.3;0.56;2.8;0.08;6.0;17.0;0.9590174979306627;3.15;0.92;0.785234899328859;8;High;True;False
10.6;0.36;0.59;2.2;0.152;6.0;18.0;0.961134959286993;3.04;1.05;0.6308724832214765;5;Medium;True;False
10.6;0.36;0.6;2.2;0.152;7.0;18.0;0.961134959286993;3.04;1.06;0.6308724832214765;5;Medium;True;False
10.6;0.44;0.68;4.1;0.114;6.0;24.0;0.9595949873914801;3.06;0.66;0.8993288590604027;6;Medium;True;False
10.2;0.67;0.39;1.9;0.054;6.0;17.0;0.9601724768522975;3.17;0.47;0.6711409395973155;5;Medium;True;False
10.2;0.645;0.36;1.8;0.053;5.0;14.0;0.9607499663131147;3.17;0.42;0.6711409395973155;6;Medium;True;False
11.6;0.32;0.55;2.8;0.081;35.0;67.0;0.9626749311825059;3.32;0.92;0.7248322147651007;7;High;True;False
9.3;0.39;0.4;2.6;0.073;10.0;26.0;0.9609424628000538;3.34;0.75;0.6845637583892616;6;Medium;True;False
9.3;0.775;0.27;2.8;0.078;24.0;56.0;0.9609424628000538;3.31;0.67;0.7114093959731543;6;Medium;True;False
9.2;0.41;0.5;2.5;0.055;12.0;25.0;0.9578625190090281;3.34;0.79;0.8926174496644296;7;High;True;False
8.9;0.4;0.51;2.6;0.052;13.0;27.0;0.957670022522089;3.32;0.9;0.8993288590604027;7;High;True;False
8.7;0.69;0.31;3.0;0.086;23.0;81.0;0.9626749311825059;3.48;0.74;0.7785234899328859;6;Medium;True;False
6.5;0.39;0.23;8.3;0.051;28.0;91.0;0.9578625190090281;3.44;0.55;0.8120805369127516;6;Medium;True;False
10.7;0.35;0.53;2.6;0.07;5.0;16.0;0.9597874838784192;3.15;0.65;0.7382550335570469;8;High;True;False
7.8;0.52;0.25;1.9;0.081;14.0;38.0;0.9609424628000538;3.43;0.65;0.6040268456375839;6;Medium;True;False
